file_name,Asana,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91
0_138.jpg,Chair_Pose_or_Utkatasana,0.38950601560605036,0.9466784987176808,2.1949141548721123,2.0503308737400037,1.9390973546454493,0.4458311563985649,0.5020429644727357,0.8264861014497528,2.3151065521400405,2.9472406226086383,2.7457633144256612,2.3613148530641097,2.74628962797387,1.2743718249109546,1.8672208286788388,1.6615316582359296,1.5578693231893432,0.10246980997141045,0.11791537805414766,1.1435675127774263,1.9980251408123668,2.6244756363464443,3.0562211116916296,2.732710339032585,2.9805034962109738,3.141592653589793,2.534854094889538,2.3609739877960174,1.2714767359262376,1.3516543969631651,0.13323350641477769,3.0083591471750157,2.3724925233091505,1.9113430997874428,1.4606461889623683,1.9665998079696787,0.6067385587002548,0.7806186657937758,1.8701159176635556,1.7899382566266282,3.0083591471750157,0.13323350641477769,0.7691001302806426,1.2302495538023506,1.6809464646274248,1.1749928456201144,0.17751663281487126,1.6086375705361171,1.548354320699367,2.4659734047907085,0.6756192487990847,1.0088236643845798,1.4828015350314607,1.8434488697331646,1.4646800098102308,1.4932707841396176,1.4411320146076003,2.288546817590522,0.8530458359992712,1.1456102324446835,1.5983174829164006,1.9134483347477786,1.590118798593897,0.08148066055411538,1.1386861686926775,2.0029064848971156,2.6012090092671327,3.0913872894949517,2.7273755195882936,3.0416565964912365,1.219039129767122,1.9225535238226714,2.5288357690450147,3.0193172877304355,2.8088265209639616,2.960312907230005,3.141592653589793,2.4979247537130784,2.0437292550163932,1.5925336076892476,2.0996420396561875,0.643667899876715,1.0978633985733999,1.5490590459005458,1.0419506139336059,0.49225871476029454,0.9252801282874532,0.46007562507530975,0.4518725124634796,0.07726548122786003,0.5137257990055546
0_154.jpg,Chair_Pose_or_Utkatasana,0.6928373612926808,1.2602140369152186,1.8813786166745747,2.512374860130559,2.4197814433562206,0.7192717085927594,0.7776580605833083,1.2250094945910284,1.916583158998765,2.536810544736215,2.4628342753867143,1.9886904213081404,2.4815504940964765,0.779721736898022,2.361870916691771,1.8436714218464105,1.742423390430913,0.13492205768319834,0.15669370139117927,0.7359016529604241,2.4056910006293695,2.7592133957882368,2.0231252431694715,1.3985238599617227,2.988033308458776,3.1415926325163688,1.5274704693864767,1.4295720565566392,0.6602641771215695,0.6235113656163545,0.043845359826355276,3.097747293763438,2.485122196914488,1.2751006078965903,0.732411477805467,2.4521966612087827,1.6141221842033167,1.712020597033154,2.4813284764682235,2.518081287973439,3.097747293763438,0.043845359826355276,0.6564704566753052,1.866492045693203,2.409181175784326,0.6893959923810103,0.10646799753742844,1.853901737930148,1.797004586174284,1.5449203221595784,1.5966723314302147,1.0723796560772807,0.8606589258637505,0.8740544351966039,1.2242350481314064,1.7490817248392911,1.6919374836072565,1.4453993529247695,1.6961933006650238,1.178834590489959,0.8705401788627564,0.7999351906676975,1.329095899611027,0.05859600456820262,0.6168027211880941,2.524789932401699,2.861342452963075,1.9234139127517154,1.316462743284999,3.078118690041446,0.5797299854926538,2.5618626680971395,2.821882690666989,1.877017293328734,1.2639125575732553,3.0206078354370534,3.141592653589793,2.52116683635388,1.3166895039244657,0.7652389462449457,2.494936966759947,0.6204258172359134,1.8249031496653276,2.3763537073448475,0.6466556868298465,1.2317094299439661,1.757457027800241,0.23226322528930676,0.6406821024707234,1.1807443842021952,1.7772639436948245
0_177.jpg,Chair_Pose_or_Utkatasana,0.8873224717475253,1.954671800008555,1.1869208535812381,1.6793015051975118,1.9310940635396001,0.6488266205442491,0.6327159933542388,1.9495147555423649,1.1920778980474285,1.754976840984309,2.571018747372729,2.2116590267673404,2.223028192348113,2.094866126911341,1.0467265266784522,0.8947130571357351,1.1829425867780086,0.23930499615513365,0.2722255102823337,2.1067252977318995,1.0348673558578938,1.6372457785790133,2.5571800645306024,2.4610545397784147,2.8604128431525524,3.141592653589793,1.461857947376903,1.2442161953773732,2.0818416101467503,2.181246214889938,0.01840657216823935,3.123186081421554,2.49670064421484,0.6918293711772593,0.3795915543288375,0.7668276680137751,1.6797347062128902,1.8973764582124202,1.059751043443043,0.9603464386998553,3.123186081421554,0.01840657216823935,0.6448920093749535,2.449763282412534,2.7620010992609556,2.374764985576018,0.288520573474055,1.090672035327124,1.1585465689873995,1.4798721398659276,1.6617205137238655,1.925593506894332,1.6677203283384856,1.702493694239292,2.0725744575882548,1.3733282370151598,1.4449122155526561,1.2626213157156172,1.8789713378741761,1.983304535662573,1.3793970090361418,1.436963928742431,1.79004882261155,0.10291137934993244,2.0894190934756454,1.0521735601141478,1.6956258861029097,2.6901671631158166,2.460881649485772,2.761526717943429,2.188270695563729,0.9533219580260643,1.5994466164144172,2.78844295374278,2.559164988823985,2.8195562780686436,3.1415926325163688,2.492042097776483,0.6905332178518142,0.3715108024092354,0.7545336698012324,0.6495505558133101,2.451059435737979,2.770081851180558,2.387058983788561,1.8100682275701971,2.1240654142179336,1.7807037190567185,0.36658812023300696,0.4393115432402008,0.41004669484748835
0_199.jpg,Chair_Pose_or_Utkatasana,0.27671440799450797,1.0568695062597762,2.084723147330017,1.3894280600431022,1.354239043503707,0.3911462222967986,0.474138976430741,1.0191722525837608,2.122420401006033,2.493192652057618,2.8388079377484527,1.9722684070514374,2.6603470973158707,0.8473073498182313,2.294285303771562,1.5490441374035135,1.5250908510754735,0.14041088277851138,0.24517715148284677,0.799842683265842,2.341749970323951,2.753533950224344,3.0921761788670485,1.8214101492252186,2.91287402782562,3.141592653589793,1.4373450925194244,1.4613769112864403,0.7069902133461572,0.6029807723126108,0.06187365359926319,3.07971899999053,2.64716202150375,2.341320251221286,0.9875471421502175,2.519059419161208,1.704247561070369,1.6802157423033528,2.434602440243636,2.5386118812771823,3.07971899999053,0.06187365359926319,0.4944306320860432,0.8002724023685074,2.1540455114395756,0.6225332344285854,0.05847144604860019,1.5318134174218585,1.4938634154236055,1.4804390979000528,1.6611535556897403,1.523167761268034,1.6146290133560672,1.2527369147533727,1.5907425993610178,1.5155304319475569,1.4833180125921488,1.5020063903204592,1.6395862632693339,1.5256418698370822,1.6361679012145809,1.3105528536537854,1.601982388204496,0.10660412518325559,0.659464742158344,2.482127911431449,2.8841637214253826,3.0463688087289693,1.6839885174736655,3.050280673163206,0.5573197267301013,2.584272926859692,2.9522526692386486,2.9441870513856903,1.577475165490666,3.083658534790821,3.141592653589793,2.703270941667064,2.3878608812058233,1.0428413378090906,2.568641144825432,0.4383217119227289,0.75373177238397,2.098751315780703,0.5729515087643611,0.3497340492919803,1.6604341508435592,0.16735891633252928,1.369191969329329,0.185969642131749,1.5363125700651798
0_21.jpg,Chair_Pose_or_Utkatasana,0.41195779505311464,1.2717268380030207,1.8698658155867727,1.8266786305718277,1.7521419524210076,0.44293742911608164,0.5212955623085741,1.1779508335343492,1.9636418200554442,2.5262421105437727,2.605637570988918,2.0388292169237476,2.6303286393383396,0.8928854301219936,2.2487072234678,1.6066879573542439,1.5186750662105528,0.03116143603732968,0.11165538493120361,0.8030013685546297,2.3385912850351636,2.5459079178310104,2.2178632447389446,1.6440198476235046,2.7325961410896733,3.141592653589793,1.4944516634192844,1.4201648393942967,0.8635924758966309,0.7843963486436625,0.09439481691672284,3.0471978366730705,2.2186216757325776,1.4863691750354608,1.0103270966008304,2.283982254669554,1.6471409901705087,1.7214278141954964,2.2780001776931624,2.3571963049461306,3.0471978366730705,0.09439481691672284,0.9229709778572157,1.6552234785543323,2.1312655569889625,0.8576103989202393,0.0912917930955135,1.592537312924728,1.5677953615026197,1.5319826827829817,1.6096099708068115,0.9743447544253434,0.8952919040931311,0.7107224078047231,1.1578167424732662,1.503888584182807,1.477735517266253,1.4533223650824376,1.6882702885073557,1.065515441273829,0.9468190315981797,0.6974938733545445,1.2486208224062567,0.08078534179383107,0.7741559278242118,2.3674367257655815,2.5405702101998,2.188966305785041,1.6151817372830153,2.728802656491,0.6957507040301094,2.445841949559684,2.5331413741492192,2.1191233347317366,1.5462601094914512,2.7216981783737495,3.1415926325163688,2.302288740669669,1.5774533089267007,1.0886043693298393,2.3755378454797578,0.8393039129201243,1.5641393446630925,2.052988284259954,0.7660548081100353,0.7551020708133288,1.2158397213735892,0.18906695494472067,0.5738442251828382,0.7981164026501579,1.3194972450591762
0_279.jpg,Chair_Pose_or_Utkatasana,0.5771950737532016,0.4939796598330831,2.6476129937567103,2.12997107323517,1.5283190485871117,0.4780572618885066,0.7814332712553235,0.6200832600487964,2.5215093935409967,2.086558433534517,2.7164907401971385,2.228834477474438,2.7383799226848113,1.05536413395648,2.086228519633313,2.4119599208284486,1.9562590451778608,0.5365782324874965,0.5613311671751099,1.0670784515059153,2.0745142020838783,1.515731599908598,2.379017194687681,1.6721389139390603,2.2153803356291215,3.141592653589793,1.6922676702743369,1.0746178938907651,0.7238272320086752,1.0478484088936741,0.31897289264901546,2.822619760940778,2.5701653091792,2.4547526510961033,2.56809474397478,2.97467574801358,1.4493249833154564,2.066974759699028,2.417765421581118,2.093744244696119,2.822619760940778,0.31897289264901546,0.5714273444105935,0.6868400024936899,0.5734979096150135,0.16691690557621347,0.6176850353417727,1.9013633333896618,1.8630746662118076,1.5100883955684403,1.631504258021353,1.8785889657000918,0.7901570075040353,1.5071496156264785,1.4075302122739695,1.4244061940276527,1.5396999315715092,0.9195468183556004,2.222045835234193,2.436049021289029,1.3985661652666517,2.023038179157461,2.0156720722738184,0.3321720658613394,0.5916933306122086,2.5498993229775846,1.8905668238364635,2.249086003321781,1.8601696846371834,2.583654011172511,0.8633479419808344,2.278244711608959,1.6006498887546228,1.9786526299691216,1.5293402434207093,2.2606598334459873,3.141592653589793,2.4638412293513787,2.195708957527758,2.2974338754368975,2.8968320868260804,0.6777514242384144,0.9458836960620354,0.844158778152896,0.24476056676371297,1.0982001307908298,0.4166349312146162,0.7154638679022989,0.7807019212026598,0.701127573753537,0.7379262485406151
0_491.jpg,Chair_Pose_or_Utkatasana,0.3912106418332245,1.5418448034059804,1.5997478501838127,1.7562742053476783,1.8084885350421795,0.49157509010655626,0.6485473341673362,1.5697671681115588,1.5718254854782343,1.7233594533131817,2.2959010025910875,2.499355899557562,2.2436932770745592,1.436071235591983,1.7055214179978102,1.3941742176866474,1.4185973499594886,0.441663314430336,0.6699650420610722,1.467770382690188,1.6738222708996053,1.7100514308930224,2.0774676837267987,2.3838932284186605,2.3959554476582046,3.141592653589793,1.6812602856663448,1.3814208337152492,1.8775291679461383,2.1049261376962556,0.0319711043105506,3.1096215492792427,2.827122790609276,0.7712419581959923,0.9759206728491618,2.4504378161714584,1.4603323679234486,1.7601718198745442,1.2640634856436548,1.0366665158935375,3.1096215492792427,0.0319711043105506,0.31446986298051727,2.370350695393801,2.1656719807406315,0.691154837418335,0.3066347846795315,1.3654782993112518,1.3819374755928253,1.691429928988322,1.4501627246014712,1.1547920994818615,1.3951007804492659,1.615257732219846,1.583860148766694,1.518746443269993,1.5906752426365829,1.389759480367431,1.7518331732223624,1.4499253041983353,1.1303552212071108,1.3948967515620512,1.7740191527102174,0.228677346259898,1.9091639529676496,1.2324287006221435,1.294838830559996,2.4668209391204825,2.8014460992986563,1.955001644612461,2.1364219818552597,1.005170671734534,1.0884891489828268,2.652567557768911,2.981438262389775,1.727821152980885,3.141592653589793,2.8285758204419538,0.747027225240945,0.9458910584638808,2.4189113681732617,0.3130168331478393,2.394565428348848,2.1957015951259127,0.7226812854165314,2.164084078290635,2.059049249660673,0.7263651713287405,0.3383223689897794,1.7408614264827649,1.482742047898712
0_569 - Copy.jpg,Chair_Pose_or_Utkatasana,0.6098885998410252,0.5230118905717512,2.618580763018042,2.423610530204637,2.3351280716982505,0.09347013636405604,0.221516649058456,0.5142499390613359,2.6273427145284574,2.715031834081969,2.8819109841541195,1.616187904523426,2.494475944262926,1.0521803983049125,2.0894122552848806,1.867167365490734,1.882417755476291,0.6039205008943677,0.5314837726118047,1.043638410561792,2.0979542430280014,2.1078118414909053,2.283704453006414,1.7159937063844075,2.175984008891185,3.141592653589793,2.4269490507300313,2.1953064697001645,0.5963707139928242,0.7358084052768471,0.008892988926090107,3.1326996646637033,2.746888187523459,2.6872529732047714,1.207504318852756,2.157472796239397,0.7146436028597618,0.9462861838896288,2.545221939596969,2.405784248312946,3.1326996646637033,0.008892988926090107,0.3947044660663341,0.4543396803850218,1.934088334737037,0.9841198573503962,0.2626093529808764,2.4553732642290096,2.3982956180686688,2.428109900417887,0.7134827531719063,0.3556368773622296,0.4644116377463187,1.3146487320609037,0.49657332883789784,2.396953143062546,2.3927830180071537,2.1979509577691507,0.9436416958206426,0.5572650132096543,0.5954527628655217,1.0521132978489987,0.3266693831587202,0.13945367090752403,0.5878283337493507,2.5537643198404423,2.706285593803967,2.885723983380527,1.7094996853158773,2.5803625640729657,0.727256423980562,2.414336229609231,2.5953657774879915,2.7744378350390893,1.8254776241830277,2.633464786979811,3.141592653589793,2.7506268970669896,2.693959985859862,1.2131565450866018,2.16319013226103,0.39096575652280363,0.44763266772993104,1.9284361085031916,0.9784025213287636,0.18039181871916837,1.5500216522033734,0.6080690342413265,1.4858932671287082,0.5389316206029291,0.9500504823048201
0_569.jpg,Chair_Pose_or_Utkatasana,1.6350468144547783,0.6644293133839334,2.47716334020586,2.5027072401780495,2.2706013146025015,1.6390631187485833,1.7696347808585629,0.7077678482865861,2.433824805303207,2.581637127032927,2.5572256522607253,1.5808332134903669,2.479798458433877,2.203600673705881,0.9379919798839123,0.8880296872725799,1.1845763784004297,0.35121216036502073,0.4057687827876071,2.2232447278900893,0.918347925699704,1.0105712966442308,1.276629121069012,2.00439743174345,1.3542848549177728,3.141592653589793,2.7061538746964393,2.079562710927207,2.2948253981314393,2.4283982454123247,0.049345703548581775,3.0922469500412113,2.602079689862984,2.263357072968559,1.0618653823903115,2.1366324152871483,0.43543877889335414,1.062029942662586,0.8467672554583541,0.7131944081774686,3.0922469500412113,0.049345703548581775,0.5395129637268096,0.8782355806212343,2.0797272711994816,1.0049602383026446,0.6341848347157443,0.9863518659461024,0.8821228467257245,2.667663691446791,0.47392896214300206,0.14737012151111922,0.505740867609809,1.6845339401453763,0.6278365600637377,1.4482232244635291,1.3914310514225834,2.0373784057339743,1.104214247855819,0.5246068391606517,0.28671425376707604,1.061147673440628,0.244405807688697,0.13497158034547121,2.3318640113599765,0.809728642229817,1.1310269555848704,1.4632167019374374,2.3547073694994483,1.5665674535197838,2.4661972056422625,0.6753954479475308,1.028919084712586,1.3737854685911435,2.368721862955709,1.4842701269422158,3.1415926325163688,2.557998151517144,2.2159197179697157,1.0139470896468914,2.089093010239036,0.5835945020726488,0.9256729356200776,2.127645563942902,1.0524996433507572,0.3616172392877294,1.5537725831093583,0.4859896343752214,1.2022802176807685,0.12693366978247356,1.0753645921397843
0_93.jpg,Chair_Pose_or_Utkatasana,0.3601305296030347,0.8693798437836687,2.2722128098061245,1.8888164473578377,1.2615065124480145,0.22774855973390418,0.3083813504450804,0.8255941689576223,2.315998484632171,2.9437604138953772,2.5501004324785503,1.833265036974364,2.800137149047438,0.9667783162329313,2.174814337356862,1.5349989143410325,0.9359617417803574,0.4829848629975999,0.5311237001987443,0.9266457324883678,2.2149469211014257,2.805250760385313,2.682201807015898,1.961833732131831,3.042109981459572,3.141592653589793,2.0217309713911633,1.16689673263203,0.6473483793219218,0.5655643586499965,0.043808753234834706,3.0977839003549583,2.4382312937256843,1.7374813275292538,0.999585708313111,2.2739363042249536,1.11986168219863,1.9746959209577633,2.4942442742678717,2.5760282949397966,3.0977839003549583,0.043808753234834706,0.7033613598641091,1.4041113260605393,2.142006945276682,0.8676563493648397,0.8624522679353509,1.9962286499331623,2.0146358043034245,2.0218763532247843,1.1197163003650088,1.2971938180287947,1.7088620908944328,2.0338035114739457,1.558322969225634,1.2531310456099414,1.2376181845861103,1.1627484724223238,1.9788441811674695,2.018060520344252,1.9627751573231078,1.6600703457332395,2.218555280041503,0.08189810441431607,0.6038020262739713,2.5377906273158217,2.9891817028863548,2.3311168131978635,1.6062990693614956,2.7244919503750054,0.5220603898921597,2.6195322636976335,2.946403527845764,2.2567790491214472,1.5277331811509836,2.687020755260918,3.141592653589793,2.481702469413384,1.7798875215371437,1.0415346559172625,2.3138499252754814,0.6598901841764089,1.3617051320526494,2.100057997672531,0.8277427283143122,0.7092834695447676,1.4470656828614283,0.2651121166873751,0.7390695646309482,0.5559621175180005,1.2792260838228384
